Paper ID,Title,Sim1,Sim2,,
5D4BC944,Learning Undirected Graphical Models with Structure Penalty,0.1439393939,0.1461247086,,
7FDA9B9C,Learning magnifies individual variation in heterospecific mating propensity,0.1439393939,0.1461247086,,
7B0F0C1E,Image Segmentation Based on GBP Algorithm,0.1439393939,0.1461247086,,
800264B6,Learning Markov Structure by Maximum Entropy Relaxation,0.1439393939,0.1461247086,,
7DB6AFFD,A graphical model for audiovisual object tracking,0.1574074074,0.146011396,,
7B52BDB6,The uncertainty of a selected graphical model,0.1574074074,0.146011396,,
77FE16E5,Layered graphical models for tracking partially-occluded objects,0.1574074074,0.146011396,,
7F2E4559,Improved Graphical Model for Audiovisual Object Tracking,0.1574074074,0.146011396,,
102F2B21,A Multi-Layer Graphical Model for Approximate Identity Matching,0.1574074074,0.146011396,,
7F481AC7,Scene Text Recognition Using Similarity and a Lexicon with Sparse Belief Propagation,0.2407407407,0.1458721834,,
79456F6B,Spatial distribution measurement of plasma parameters using spectral image processing,0.2333333333,0.1458684173,,
79FFDE14,Jointly recognizing multi-speaker conversations,0.1666666667,0.1458333333,,
5F6B353A,Failure prediction method for Network Management System by using Bayesian network and shared database,0.2638888889,0.1458319458,,
7D40882D,An Iterative Signal Detection Algorithm Based on Bayesian Belief Propagation Ideas,0.2222222222,0.1457875458,,
7ABBD892,A Graph-Search Based Approach to BPEL4WS Test Generation,0.1574074074,0.1456349206,,
7EF51C22,Design sparse features for age estimation using hierarchical face model,0.2407407407,0.1455433455,,
770A095D,An effective framework of shot segmentation based on I-Frame in compressed-domain videos,0.1785714286,0.1454711955,,
813C6274,Integrated target tracking and recognition via joint appearance-motion generative models,0.167989418,0.1454711955,,
0B81702B,Topics in High-Dimensional Unsupervised Learning.,0.1976190476,0.1454545455,,
801EEBA2,Discovering geographical topics in the twitter stream,0.1976190476,0.1454545455,,
7DA756A5,Partially observed values,0.1439393939,0.1454545455,,
7E8133E6,A DSP based real-time simulation of Dual-Bridge Matrix Converters,0.15,0.1454212454,,
7E66E464,High-dimensional Covariance Estimation Based On Gaussian Graphical Models,0.15,0.1454212454,,
787D072A,Environment for rapidly creating interactive design tools,0.15,0.1454212454,,
1177E410,Graphical models are not just efficient computational structures—they also incorporate knowledge in an intuitive way. The authors give an overview of the most important graphical models and some interesting applications of each. N EW D IRECTIONS,0.1726190476,0.1454073704,,
77B94548,Development of an Intelligent Wheelchair Using Computer Graphics Animation and Simulation,0.2619047619,0.1452427125,,
0AD3BA42,Simulated Sintering: Markov Chain Monte Carlo With Spaces of Varying Dimensions,0.1666666667,0.1452331002,,
8067FA57,An algorithm for counting short cycles in bipartite graphs,0.1785714286,0.1452228327,,
5EA9F27E,Small object detection in forward-looking infrared images with sea clutter using context-driven Bayesian saliency model,0.2272727273,0.1451881452,,
7FA1E7DC,Cluster Based Modeling and Remote Visualization of Virtual Geographical Space,0.1666666667,0.145,,
7C171A30,Document classification using semi-supervived mixture model of von Mises-Fisher distributions on document manifold,0.25,0.1449986288,,
5B9F0565,Quantitative characterization of polarization states of axisymmetrically polarized pulses generated by coherent beam combining,0.1976190476,0.1449945887,,
5C939E97,Towards an UML Based Graphical Representation of Grid Workflow Applications,0.15,0.1447916667,,
7F29B5DE,Jointly Identifying Entities and Extracting Relations in Encyclopedia Text via A Graphical Model Approach,0.1785714286,0.1447758591,,
750A59D3,A hybrid approach to dialogue management based on probabilistic rules,0.1439393939,0.1447510823,,
7B76C177,Human behavior understanding for video surveillance: Recent advance,0.1439393939,0.1447510823,,
7F8943DF,Optimal soft starting of voltage-controller-fed IM drive based on voltage across thyristor,0.1439393939,0.1447510823,,
80D0D5FF,Eye Feature Point Tracking by Using Graphical Models,0.2179487179,0.1446886447,,
764778F7,Automated approaches for displaying spatially oriented time‐series data through image processing techniques,0.1574074074,0.1445977633,,
7F5CB973,Directed Information Graphs,0.155952381,0.1445887446,,
7D38882D,Identification of vector AR models with recursive structural errors using conditional independence graphs.,0.2619047619,0.1445450383,,
7A9FCC94,A Novel Probabilistic Model Based Fingerprint Recognition Algorithm,0.1439393939,0.1445221445,,
814F9EFD,Learning generative models for protein fold families,0.1439393939,0.1445221445,,
7DE14487,"Neurotics are dissatisfied with life, but not with services. The South Verona Outcome Project 7",0.15,0.1444888445,,
5CABB629,Mining Open Source Software (OSS) Data Using Association Rules Network,0.2407407407,0.1444444444,,
7F8653B6,A Hybrid Approach to Improving Semantic Extraction of News Video,0.1865079365,0.1443722944,,
7F3164EC,A Multi-Pronged Approach to Improving Semantic Extraction of News Video,0.1865079365,0.1443722944,,
04BD0309,A MCMC Approach for Learning the Structure of Gaussian Acyclic Directed Mixed Graphs,0.1785714286,0.1443722944,,
767C9B7D,Locally averaged Bayesian Dirichlet metrics for learning the structure and the parameters of Bayesian networks,0.1574074074,0.1443121693,,
77098065,Inferring Dynamic Dependency with Applications to Link Analysis,0.1574074074,0.1442735043,,
79927395,Graphical model checking with correlated response data,0.1574074074,0.1442735043,,
781D45E8,Graphical models based hierarchical probabilistic community discovery in large-scale social networks,0.1574074074,0.1442735043,,
7564A1FF,Autograph: automatically extracting workflow file signatures,0.1666666667,0.1442550505,,
78A5801E,Eliciting conditional and unconditional rank correlations from conditional probabilities,0.1666666667,0.1442550505,,
304001BE,Generalized estimation for discrete graphical models: Generalized . . .,0.15,0.1442307692,,
80FB26C5,Moving obstacle detection in highly dynamic scenes,0.1388888889,0.1442307692,,
07587BEE,Finding the M Most Probable Configurations in Arbitrary Graphical Models,0.1388888889,0.1442307692,,
79998D2A,Medical visualization based on VRML technology and its application,0.1388888889,0.1442307692,,
7FBECACC,Learning Maximum Lag for Grouped Graphical Granger Models,0.1388888889,0.1442307692,,
80153F52,"Language acquisition through a human-robot interface by combining speech, visual, and behavioral information",0.2055555556,0.1441919192,,
753CE768,Better modeling solutions for speech processing based applications,0.15,0.1441919192,,
7709A791,Generalized background subtraction based on hybrid inference by belief propagation and Bayesian filtering,0.1574074074,0.1441595442,,
5EC8A013,Sampling stopping procedure of stochastic simulation for Dynamic-Stochastic Influence Diagrams evaluation,0.15,0.1441058941,,
59196501,Parallel Code Generation in MathModelica / An Object Oriented Component Based Simulation Environment,0.1785714286,0.1440323565,,
604E3F5B,Hybrid Approximate Message Passing with Applications to Structured Sparsity,0.1944444444,0.143956044,,
8068E6FC,Real-Time Visualization of Hydroelectric Project Based on Multilayer Object-Oriented Graphics Model,0.1785714286,0.143956044,,
5F406705,Tracking Methods for Medical Augmented Reality,0.1439393939,0.1439393939,,
606FD999,Empowering Mini-Bucket in Anytime Heuristic Search with Look-Ahead: Preliminary Evaluation,0.1439393939,0.1439393939,,
80CAB3BB,Introduction to simulation using Intelligent Simulation Interface (ISI),0.2179487179,0.1438949939,,
72737754,A method based on spatial analyst to detect hot spot of urban component management events,0.1666666667,0.1438311688,,
7FB32885,Possibilistic Pattern Recognition in a Digestive Database for Mining Imperfect Data,0.1805555556,0.1437373737,,
7D7BD812,How To Grade a Test Without Knowing the Answers --- A Bayesian Graphical Model for Adaptive Crowdsourcing and Aptitude Testing,0.1805555556,0.1437271062,,
777DB96E,A compilation based approach to inference in dynamic evidential networks,0.1574074074,0.1436741363,,
7DBC41A0,Sensor localization using generalized belief propagation in network with loops,0.2407407407,0.1436137275,,
5F5CD71E,Integrating Template based Code Generation into Graphical Model Transformation,0.1785714286,0.1435905364,,
7DB19007,C^4: Exploring Multiple Solutions in Graphical Models by Cluster Sampling,0.15,0.1435664336,,
78046DB4,Augmented Multiple Instance Regression for Inferring Object Contours in Bounding Boxes,0.15,0.143537415,,
7CEA081B,Using a Bayesian Posterior Density in the Design of Perturbation Experiments for Network Reconstruction,0.2407407407,0.1435286935,,
0A9165A8,Weight perturbations for escaping local maxima in learning graphical models,0.15,0.1433760684,,
7B55357A,Description of EduCOM: A graphical modeling and programming language for teaching and learning digital communication systems,0.1944444444,0.1433379121,,
75794D57,Tailoring biocontrol to maximize top-down effects: on the importance of underlying site fertility.,0.15,0.1433209648,,
85C05EEC,Developing Probabilistic Graphical Models for Identifying Text Patterns and Semantics,0.1574074074,0.1432437932,,
0B831FB1,Learning Classifiers for Assigning Protein Sequences to Gene Ontology Functional Families,0.1439393939,0.1431901432,,
75A2881B,A Unified Framework for Linear-Programming Based Communication Receivers,0.15,0.1431891026,,
628E4425,A Unified Framework for Linear-Programming Based Communication Receivers,0.15,0.1431891026,,
79A853D6,Structure and uncertainty: Graphical models for understanding complex data,0.1574074074,0.1431623932,,
77599F12,A hierarchical framework for understanding human-human interactions in video surveillance,0.1785714286,0.1430902431,,
5B1A04CA,Combining Bayesian Networks with Higher-Order Data Representations,0.1574074074,0.1430555556,,
7DD19697,Computer support for physiological cell modelling using an ontology on cell physiology.,0.2272727273,0.1430397727,,
7E9AB5F8,Penalized likelihood methods for estimation of sparse high-dimensional directed acyclic graphs,0.1785714286,0.143001443,,
087DDA87,Research on UM L M odel Based on Object Colored Petri Net,0.1574074074,0.1429334554,,
77DE541E,Learning Genetic Regulatory Network Connectivity from Time Series Data,0.1574074074,0.1429292929,,
77990FD5,Fully procedural graphics,0.1785714286,0.1428571429,,
5DF37F15,An Axiomatic Characterization of Causal Counterfactuals,0.167989418,0.1428571429,,
79505BEF,Characterizations of pseudo-codewords of (low-density) parity-check codes,0.1369047619,0.1428571429,,
6925798C,Characterizations of Pseudo-Codewords of LDPC Codes,0.1369047619,0.1428571429,,
80F61024,Causal Graphs and Unconfoundedness,0.1369047619,0.1428571429,,
7F5DEB54,Causal Graphs and Unconfoundedness,0.1369047619,0.1428571429,,
7F762C0B,Key considerations in the translation of legacy embedded control software to Model Based Executable Specifications,0.167989418,0.1426406926,,
68ADA5CC,Graphical Modeling and Simulation of Learning Designs,0.1388888889,0.1426282051,,
0A0FBFA7,LEARNING WITH JOINT INFERENCE AND LATENT LINGUISTIC STRUCTURE IN GRAPHICAL MODELS,0.1388888889,0.1426282051,,
776381F5,A New MIMO Detection Algorithm Based on the Gaussian Graphical Model,0.1388888889,0.1426282051,,
85C64ADC,High-dimensional statistics with systematically corrupted data,0.1574074074,0.1425925926,,
7A64DC54,Co-Learning Bayesian Model Fusion: Efficient Performance Modeling of Analog and Mixed-Signal Circuits Using Side Information,0.280952381,0.1425537426,,
784072B9,Information fusion in navigation systems via factor graph based incremental smoothing,0.1976190476,0.1425526854,,
80D237D8,Spectral Methods for Learning Multivariate Latent Tree Structure,0.1439393939,0.1425189394,,
755D76CD,Miscellanea. Maximum likelihood estimation in graphical models with missing values,0.1574074074,0.1424553225,,
7D418E27,Graphical models for multi-modal automatic video editing in meetings,0.1785714286,0.1424450549,,
8045E665,Prediction of contact maps by GIOHMMs and recurrent neural networks using lateral propagation from all four cardinal corners,0.2407407407,0.1423774638,,
7E957EC0,People detection in video streams using background subtraction and spatial-based scene modeling,0.25,0.1421595765,,
80500671,Bridging the Gap - Towards a Graphical Modeling Language for Learning Designs and Collaboration Scripts of Various Granularities,0.1944444444,0.1421048088,,
7EF79179,"Use of Colored Petri Nets to Model, Analyze, and Evaluate Service Composition and Orchestration",0.15,0.142092803,,
77D51CFE,Intruder detection in public space using suspicious behavior phenomena and wireless sensor networks,0.25,0.1420882937,,
